INPUT:image_left	INPUT:image_right	GOLDEN:result	GOLDEN:textfield	HINT:text
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1312.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40656.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40657.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1314.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40658.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1316.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1318.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40659.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1320.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40660.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1322.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40661.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1324.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40662.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40663.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1326.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40664.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1328.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1330.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40665.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1332.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40666.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40667.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1334.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1336.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40668.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40669.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1338.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1340.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40670.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1342.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40671.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1344.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40672.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1346.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40673.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40674.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1348.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40675.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1350.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1352.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40676.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40677.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1354.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1356.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40678.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40679.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1358.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40680.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1360.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40681.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1362.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40682.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1364.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40683.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1366.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40684.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1368.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40685.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1370.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40686.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1372.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40687.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1374.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1376.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40688.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1378.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40689.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40690.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1380.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40691.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1382.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40692.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1384.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40693.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1386.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40694.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1388.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1390.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40695.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1392.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40696.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1394.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40697.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1396.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40698.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40699.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1398.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40700.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1400.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40701.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1402.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40702.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1404.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40703.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1406.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40704.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1408.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40705.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1410.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1412.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40706.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1414.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40707.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1416.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40708.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1418.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40709.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1420.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40710.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40711.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1422.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1424.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40712.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40713.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1426.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40714.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1428.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40715.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1430.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1432.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40716.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1434.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40717.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1436.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40718.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1438.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40719.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40720.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1440.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1442.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40721.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40722.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1444.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1446.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40723.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40724.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1448.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40725.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1450.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1452.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40726.png	Right	None	The image on the Right is REAL.
